Id,Name,Quality,Slot,Type,SubType,Texture,Source,Zone,Dungeon Difficulty,Phase,Class,Spec,BIS Status/arguments,Link,SourceType,SourceNumber,SourceFaction
29375,Althop's Cloak,,Back,,,,Badge of Justice,G'eras,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29375,Dungeon Token,25,B
29354,Light-Touched Stole of Altruism,,Back,,,,Exarch Maladaar,Auchenai Crypts (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=29354,Drop,0,B
27946,Avian Cloak of Feathers,,Back,,,,Talon King Ikiss,Sethekk Halls,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27946,Drop,0,B
22960,Cloak of Suturing,,Back,,,,Patchwerk,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=22960,Drop,0,B
21875,Primal Mooncloth Robe,,Chest,,,,Tailoring (375),26762,,0,Shaman,Restoration,BIS,https://wowhead.com/item=21875,Profession,0,B
28202,Moonglade Robe,,Chest,,,,Pathaleon the Calculator,The Mechanar,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28202,Drop,0,B
29522,Windhawk Hauberk,,Chest,,,,Leatherworking (375),35585,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29522,Profession,0,B
24397,Raiments of Divine Authority,,Chest,,,,Keli'dan the Breaker,The Blood Furnace,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=24397,Drop,0,B
29974,Living Crystal Breastplate,,Chest,,,,Leatherworking (330),36078,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29974,Profession,0,B
31396,Gladiator's Ringmail Armor,,Chest,,,,Honor Points,PvP Vendor,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31396,PvP,?,B
28230,Hallowed Garments,,Chest,,,,Murmur,Shadow Labyrinth,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28230,Drop,0,B
27456,Raiments of Nature's Breath,,Chest,,,,Vazruden,Hellfire Ramparts (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27456,Drop,0,B
27506,Robe of Effervescent Light,,Chest,,,,Keli'dan the Breaker,The Blood Furnace (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27506,Drop,0,B
30298,Void Slayer's Tunic,,Chest,,,,Dimensius the All-Devouring,Netherstorm,,0,Shaman,Restoration,Alt,https://wowhead.com/item=30298,Quest,0,B
23527,Earthpeace Breastplate,,Chest,,,,Blacksmithing (370),29649,,0,Shaman,Restoration,Alt,https://wowhead.com/item=23527,Profession,0,B
27912,Harness of the Deep Currents,,Chest,,,,Murmur,Shadow Labyrinth,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27912,Drop,0,B
22464,Earthshatter Tunic,,Chest,,,,Earthshatter Tunic,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=22464,Quest,0,B
29523,Windhawk Bracers,,Wrist,,,,Leatherworking (375),35588,,0,Shaman,Restoration,BIS,https://wowhead.com/item=29523,Profession,0,B
29183,Bindings of the Timewalker,,Wrist,,,,Keepers of Time,Exalted,,0,Shaman,Restoration,BIS,https://wowhead.com/item=29183,Reputation,0,B
24250,Bracers of Havok,,Wrist,,,,Tailoring (350),31435,,0,Shaman,Restoration,Alt,https://wowhead.com/item=24250,Profession,0,B
28174,Shattrath Wraps,,Wrist,,,,The Soul Devices,Shadow Labyrinth,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28174,Quest,0,B
29249,Bands of the Benevolent,,Wrist,,,,Talon King Ikiss,Sethekk Halls (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=29249,Drop,0,B
28194,Primal Surge Bracers,,Wrist,,,,Aeonus,The Black Morass,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28194,Drop,0,B
27827,Lucid Dream Bracers,,Wrist,,,,Nexus-Prince Shaffar,Mana Tombs (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27827,Drop,0,B
21604,Bracelets of Royal Redemption,,Wrist,,,,Emperor Vek'nilash,Ahn'Qiraj,,0,Shaman,Restoration,Alt,https://wowhead.com/item=21604,Drop,0,B
22471,Earthshatter Wristguards,,Wrist,,,,Earthshatter Wristguards,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=22471,Quest,0,B
29506,Gloves of the Living Touch,,Hands,,,,Leatherworking (365),35562,,0,Shaman,Restoration,BIS,https://wowhead.com/item=29506,Profession,0,B
27806,Fathomheart Gauntlets,,Hands,,,,Warlord Kalithresh,The Steamvault,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27806,Drop,0,B
28268,Natural Mender's Wraps,,Hands,,,,Avatar of the Martyred,Auchenai Crypts,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28268,Drop,0,B
31397,Gladiator's Ringmail Gauntlets,,Hands,,,,Honor Points,PvP Vendor,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31397,PvP,?,B
24393,Bloody Surgeon's Mitts,,Hands,,,,Broggok,The Blood Furnace,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=24393,Drop,0,B
28304,Prismatic Mittens of Mending,,Hands,,,,Commander Sarannis,The Botanica,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28304,Drop,0,B
25791,Gloves of Preservation,,Hands,,,,Fel Embers,The Shattered Halls,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=25791,Quest,0,A
29327,Cryo-mitts,,Hands,,,,Someone Else's Hard Work Pays Off,Mana-Tombs,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=29327,Quest,0,B
21617,Wasphide Gauntlets,,Hands,,,,Princess Huhuran,Ahn'Qiraj,,0,Shaman,Restoration,Alt,https://wowhead.com/item=21617,Drop,0,B
27536,Hallowed Handwraps,,Hands,,,,Warchief Kargath Bladefist,The Shattered Halls,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27536,Drop,0,B
29524,Windhawk Belt,,Waist,,,,Leatherworking (375),35587,,0,Shaman,Restoration,BIS,https://wowhead.com/item=29524,Profession,0,B
21609,Regenerating Belt of Vek'nilash,,Waist,,,,Emperor Vek'nilash,Ahn'Qiraj,,0,Shaman,Restoration,Alt,https://wowhead.com/item=21609,Drop,0,B
21873,Primal Mooncloth Belt,,Waist,,,,Tailoring (355),26760,,0,Shaman,Restoration,Alt,https://wowhead.com/item=21873,Profession,0,B
27835,Stillwater Girdle,,Waist,,,,Nexus-Prince Shaffar,Mana Tombs (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27835,Drop,0,B
29250,Cord of Sanctification,,Waist,,,,Epoch Hunter,Old Hillsbrad Foothills (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=29250,Drop,0,B
28398,The Sleeper's Cord,,Waist,,,,Wrath-Scryer Soccothrates,The Arcatraz,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28398,Drop,0,B
21582,Grasp of the Old God,,Waist,,,,C'Thun,Ahn'Qiraj,,0,Shaman,Restoration,Alt,https://wowhead.com/item=21582,Drop,0,B
22470,Earthshatter Girdle,,Waist,,,,Earthshatter Girdle,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=22470,Quest,0,B
27542,Cord of Belief,,Waist,,,,Mennu the Betrayer,The Slave Pens (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27542,Drop,0,B
30543,Pontifex Kilt,,Legs,,,,Warlord Kalithresh,The Steamvault (H),Heroic,0,Shaman,Restoration,BIS,https://wowhead.com/item=30543,Drop,0,B
24083,Lifegiver Britches,,Legs,,,,Vazruden,Hellfire Ramparts,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=24083,Drop,0,B
24391,Kilt of the Night Strider,,Legs,,,,Broggok,The Blood Furnace,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=24391,Drop,0,B
24261,Whitemend Pants,,Legs,,,,Tailoring (375),31451,,0,Shaman,Restoration,Alt,https://wowhead.com/item=24261,Profession,0,B
31343,Kamaei's Cerulean Skirt,,Legs,,,,World Drop,,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31343,Drop,0,B
31406,Gladiator's Ringmail Leggings,,Legs,,,,Honor Points,PvP Vendor,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31406,PvP,?,B
28218,Pontiff's Pantaloons of Prophecy,,Legs,,,,Captain Skarloc,Old Hillsbrad Foothills (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=28218,Drop,0,B
27458,Oceansong Kilt,,Legs,,,,Vazruden,Hellfire Ramparts (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27458,Drop,0,B
29345,Haramad's Leg Wraps,,Legs,,,,Undercutting the Competition,Mana-Tombs,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=29345,Quest,0,B
31335,Pants of Living Growth,,Legs,,,,World Drop,,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31335,Drop,0,B
27875,Hallowed Trousers,,Legs,,,,Talon King Ikiss,Sethekk Halls,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27875,Drop,0,B
30256,Pants of the Naaru,,Legs,,,,Special Delivery to Shattrath City,Shattrath City,,0,Shaman,Restoration,Alt,https://wowhead.com/item=30256,Quest,0,B
27411,Slippers of Serenity,,Feet,,,,Exarch Maladaar,Auchenai Crypts,Normal,0,Shaman,Restoration,BIS,https://wowhead.com/item=27411,Drop,0,B
25792,Curate's Boots,,Feet,,,,Fel Embers,The Shattered Halls,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=25792,Quest,0,A
29251,Boots of the Pious,,Feet,,,,Pathaleon the Calculator,The Mechanar (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=29251,Drop,0,B
28251,Boots of the Glade-Keeper,,Feet,,,,The Gatewatchers,The Mechanar,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28251,Drop,0,B
27525,Jeweled Boots of Sanctification,,Feet,,,,Warbringer O'mrogg,The Shattered Halls,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27525,Drop,0,B
27549,Wavefury Boots,,Feet,,,,Rokmar the Crackler,The Slave Pens (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27549,Drop,0,B
31691,Natasha's Guardian Cord,,Neck,,,,The Hound-Master,Blade's Edge Mountains,,0,Shaman,Restoration,BIS,https://wowhead.com/item=31691,Quest,0,B
30377,Karja's Medallion,,Neck,,,,Shutting Down Manaforge Ara,Netherstorm,,0,Shaman,Restoration,BIS,https://wowhead.com/item=30377,Quest,0,B
23036,Necklace of Necropsy,,Neck,,,,Heigan the Unclean,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=23036,Drop,0,B
28233,Necklace of Resplendent Hope,,Neck,,,,Epoch Hunter,Old Hillsbrad Foothills (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=28233,Drop,0,B
29374,Necklace of Eternal Hope,,Neck,,,,Badge of Justice,G'eras,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29374,Dungeon Token,25,B
21712,Amulet of the Fallen God,,Neck,,,,The Savior of Kalimdor,Ahn'Qiraj,,0,Shaman,Restoration,Alt,https://wowhead.com/item=21712,Quest,0,B
27780,Ring of Fabled Hope,,Ring,,,,The Black Stalker,The Underbog,Normal,0,Shaman,Restoration,BIS,https://wowhead.com/item=27780,Drop,0,B
29168,Ancestral Band,,Ring,,,,Thrallmar,Revered,,0,Shaman,Restoration,BIS,https://wowhead.com/item=29168,Reputation,0,H
29169,Ring of Convalescence,,Ring,,,,Honor Hold,Revered,,0,Shaman,Restoration,BIS,https://wowhead.com/item=29169,Reputation,0,A
29814,Celestial Jewel Ring,,Ring,,,,Hitting the Motherlode,Netherstorm,,0,Shaman,Restoration,BIS,https://wowhead.com/item=29814,Quest,0,B
29373,Band of Halos,,Ring,,,,Badge of Justice,G'eras,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29373,Dungeon Token,25,B
19382,Pure Elementium Band,,Ring,,,,Nefarian,Blackwing Lair,,0,Shaman,Restoration,Alt,https://wowhead.com/item=19382,Drop,0,B
22939,Band of Unanswered Prayers,,Ring,,,,Anub'Rekhan,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=22939,Drop,0,B
31383,Spiritualist's Mark of the Sha'tar,,Ring,,,,Battle of the Crimson Watch,Shadowmoon Valley,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31383,Quest,0,B
21620,Ring of the Martyr,,Ring,,,,Princess Huhuran,Ahn'Qiraj,,0,Shaman,Restoration,Alt,https://wowhead.com/item=21620,Drop,0,B
31923,Band of the Crystalline Void,,Ring,,,,Yor,Mana-Tombs (Heroic),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=31923,Drop,0,B
28259,Cosmic Lifeband,,Ring,,,,Nethermancer Sepethrea,The Mechanar,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28259,Drop,0,B
32772,Brilliant Pearl Band,,Ring,,,,Jewelcrafting (325),41414,,0,Shaman,Restoration,Alt,https://wowhead.com/item=32772,Profession,0,B
24076,Azure Moonstone Ring,,Ring,,,,Jewelcrafting (320),31050,,0,Shaman,Restoration,Alt,https://wowhead.com/item=24076,Profession,0,B
29322,Keeper's Ring of Piety,,Ring,,,,Hero of the Brood,The Black Morass,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=29322,Quest,0,B
29376,Essence of the Martyr,,Trinket,,,,Badge of Justice,G'eras,,0,Shaman,Restoration,BIS,https://wowhead.com/item=29376,Dungeon Token,41,B
30841,Lower City Prayerbook,,Trinket,,,,Lower City,Revered,,0,Shaman,Restoration,BIS,https://wowhead.com/item=30841,Reputation,0,B
32451,Gladiator's Salvation,,Trinket,,,,Arena Points,Arena Vendor,,0,Shaman,Restoration,BIS,https://wowhead.com/item=32451,PvP,?,B
23047,Eye of the Dead,,Trinket,,,,Sapphiron,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=23047,Drop,0,B
25634,Oshu'gun Relic,,Trinket,,,,Gava'xi,Nagrand,,0,Shaman,Restoration,Alt,https://wowhead.com/item=25634,Quest,0,B
28190,Scarab of the Infinite Cycle,,Trinket,,,,Aeonus,The Black Morass,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28190,Drop,0,B
24390,Auslese's Light Channeler,,Trinket,,,,Broggok,The Blood Furnace,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=24390,Drop,0,B
19395,Rejuvenating Gem,,Trinket,,,,Three Drakes,Blackwing Lair,,0,Shaman,Restoration,Alt,https://wowhead.com/item=19395,Drop,0,B
23556,Hand of Eternity,,Main Hand,,,,Blacksmithing (365),29700,,0,Shaman,Restoration,BIS,https://wowhead.com/item=23556,Profession,0,B
29353,Shockwave Truncheon,,Main Hand,,,,Murmur,Shadow Labyrinth (H),Heroic,0,Shaman,Restoration,BIS,https://wowhead.com/item=29353,Drop,0,B
23056,Hammer of the Twisting Nether,,Main Hand,,,,Kel'Thuzad,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=23056,Drop,0,B
28257,Hammer of the Penitent,,Main Hand,,,,Mechano-Lord Capacitus,The Mechanar,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28257,Drop,0,B
29175,Gavel of Pure Light,,Main Hand,,,,The Sha'tar,Exalted,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29175,Reputation,0,B
28216,Dathrohan's Ceremonial Hammer,,Main Hand,,,,Captain Skarloc,Old Hillsbrad Foothills (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=28216,Drop,0,B
27538,Lightsworn Hammer,,Main Hand,,,,Warchief Kargath Bladefist,The Shattered Halls,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27538,Drop,0,B
31342,The Ancient Scepter of Sue-Min,,Main Hand,,,,World Drop,,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31342,Drop,0,B
31304,The Essence Focuser,,Main Hand,,,,World Drop,,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31304,Drop,0,B
29267,Light-Bearer's Faith Shield,,Off Hand,,,,Badge of Justice,G'eras,,0,Shaman,Restoration,BIS,https://wowhead.com/item=29267,Dungeon Token,33,B
29274,Tears of Heaven,,Off Hand,,,,Badge of Justice,G'eras,,0,Shaman,Restoration,BIS,https://wowhead.com/item=29274,Dungeon Token,25,B
22819,Shield of Condemnation,,Off Hand,,,,Kel'Thuzad,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=22819,Drop,0,B
27772,Stormshield of Renewal,,Off Hand,,,,The Black Stalker,The Underbog,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=27772,Drop,0,B
23048,Sapphiron's Right Eye,,Off Hand,,,,Sapphiron,Naxxramas,,0,Shaman,Restoration,Alt,https://wowhead.com/item=23048,Drop,0,B
27477,Faol's Signet of Cleansing,,Off Hand,,,,Omor the Unscarred,Hellfire Ramparts (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27477,Drop,0,B
31292,Crystal Pulse Shield,,Off Hand,,,,World Drop,,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31292,Drop,0,B
29170,Windcaller's Orb,,Off Hand,,,,Cenarion Expedition,Exalted,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29170,Reputation,0,B
27714,Swamplight Lantern,,Off Hand,,,,Quagmirran,The Slave Pens (H),Heroic,0,Shaman,Restoration,Alt,https://wowhead.com/item=27714,Drop,0,B
28387,Lamp of Peaceful Repose,,Off Hand,,,,Dalliah the Doomsayer,The Arcatraz,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28387,Drop,0,B
31493,Netherwing Spiritualist's Charm,,Off Hand,,,,Ally of the Netherwing,Shadowmoon Valley,,0,Shaman,Restoration,Alt,https://wowhead.com/item=31493,Quest,0,B
29268,Mazthoril Honor Shield,,Off Hand,,,,Badge of Justice,G'eras,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29268,Dungeon Token,33,B
27791,Serpentcrest Life-Staff,,Two Hand,,,,Mekgineer Steamrigger,The Steamvault,Normal,0,Shaman,Restoration,BIS,https://wowhead.com/item=27791,Drop,0,B
29133,Seer's Cane,,Two Hand,,,,The Scryers,Revered,,0,Shaman,Restoration,Alt,https://wowhead.com/item=29133,Reputation,0,B
28033,Epoch-Mender,,Two Hand,,,,Temporus,The Black Morass,Normal,0,Shaman,Restoration,Alt,https://wowhead.com/item=28033,Drop,0,B
27544,Totem of Spontaneous Regrowth,,Ranged/Relic,,,,Mennu the Betrayer,The Slave Pens (H),Heroic,0,Shaman,Restoration,BIS,https://wowhead.com/item=27544,Drop,0,B
22396,Totem of Life,,Ranged/Relic,,,,Fankriss the Unyielding,Ahn'Qiraj,,0,Shaman,Restoration,Alt,https://wowhead.com/item=22396,Drop,0,B
25645,Totem of the Plains,,Ranged/Relic,,,,The Ultimate Bloodsport,Nagrand,,0,Shaman,Restoration,Alt,https://wowhead.com/item=25645,Quest,0,B
24264,Whitemend Hood,,Head,,,,Tailoring (375),31454,,1,Shaman,Restoration,BIS,https://wowhead.com/item=24264,Profession,0,B
30728,Fathom-Helm of the Deeps,,Head,,,,Doomwalker,World Bosses,,1,Shaman,Restoration,BIS,https://wowhead.com/item=30728,Drop,0,B
29028,Cyclone Headdress,,Head,,,,Prince Malchezaar,Karazhan,,1,Shaman,Restoration,BIS,https://wowhead.com/item=29028,Tier Token,29760,B
29035,Cyclone Faceguard,,Head,,,,Prince Malchezaar,Karazhan,,1,Shaman,Restoration,Alt,https://wowhead.com/item=29035,Tier Token,29760,B
31400,Gladiator's Ringmail Helm,,Head,,,,Honor Points,PvP Vendor,,1,Shaman,Restoration,Alt,https://wowhead.com/item=31400,PvP,?,B
28803,Cowl of Nature's Breath,,Head,,,,Gruul the Dragonkiller,Gruul's Lair,,1,Shaman,Restoration,Alt,https://wowhead.com/item=28803,Drop,0,B
32090,Cowl of Naaru Blessings,,Head,,,,Badge of Justice,G'eras,,1,Shaman,Restoration,Alt,https://wowhead.com/item=32090,Dungeon Token,50,B
28413,Hallowed Crown,,Head,,,,Harbinger Skyriss,The Arcatraz,Normal,1,Shaman,Restoration,Alt,https://wowhead.com/item=28413,Drop,0,B
28348,Moonglade Cowl,,Head,,,,Warp Splinter,The Botanica,Normal,1,Shaman,Restoration,Alt,https://wowhead.com/item=28348,Drop,0,B
29031,Cyclone Shoulderpads,,Shoulder,,,,High King Maulgar,Gruul's Lair,,1,Shaman,Restoration,BIS,https://wowhead.com/item=29031,Tier Token,29763,B
29037,Cyclone Shoulderguards,,Shoulder,,,,High King Maulgar,Gruul's Lair,,1,Shaman,Restoration,Alt,https://wowhead.com/item=29037,Tier Token,29763,B
21874,Primal Mooncloth Shoulders,,Shoulder,,,,Tailoring (365),26761,,1,Shaman,Restoration,Alt,https://wowhead.com/item=21874,Profession,0,B
28631,Dragon-Quake Shoulderguards,,Shoulder,,,,The Curator,Karazhan,,1,Shaman,Restoration,Alt,https://wowhead.com/item=28631,Drop,0,B
27775,Hallowed Pauldrons,,Shoulder,,,,Grandmaster Vorpil,Shadow Labyrinth,Normal,1,Shaman,Restoration,Alt,https://wowhead.com/item=27775,Drop,0,B
28612,Pauldrons of the Solace-Giver,,Shoulder,,,,The Curator,Karazhan,,1,Shaman,Restoration,Alt,https://wowhead.com/item=28612,Drop,0,B
28647,Forest Wind Shoulderpads,,Shoulder,,,,The Curator,Karazhan,,1,Shaman,Restoration,Alt,https://wowhead.com/item=28647,Drop,0,B
31407,Gladiator's Ringmail Spaulders,,Shoulder,,,,Honor Points,PvP Vendor,,1,Shaman,Restoration,Alt,https://wowhead.com/item=31407,PvP,?,B
27433,Pauldrons of Sufferance,,Shoulder,,,,Epoch Hunter,Old Hillsbrad Foothills,Normal,1,Shaman,Restoration,Alt,https://wowhead.com/item=27433,Drop,0,B
27737,Moonglade Shoulders,,Shoulder,,,,Warlord Kalithresh,The Steamvault,Normal,1,Shaman,Restoration,Alt,https://wowhead.com/item=27737,Drop,0,B
28765,Stainless Cloak of the Pure Hearted,,Back,,,,Prince Malchezaar,Karazhan,,1,Shaman,Restoration,BIS,https://wowhead.com/item=28765,Drop,0,B
31329,Lifegiving Cloak,,Back,,,,World Drop,,,1,Shaman,Restoration,BIS,https://wowhead.com/item=31329,Drop,0,B
24254,White Remedy Cape,,Back,,,,Tailoring (350),31441,,1,Shaman,Restoration,Alt,https://wowhead.com/item=24254,Profession,0,B
29354,Light-Touched Stole of Altruism,,Back,,,,Exarch Maladaar,Auchenai Crypts (H),Heroic,1,Shaman,Restoration,Alt,https://wowhead.com/item=29354,Drop,0,B
28582,Red Riding Hood's Cloak,,Back,,,,Opera Event (Wolf),Karazhan,,1,Shaman,Restoration,Alt,https://wowhead.com/item=28582,Drop,0,B
22960,Cloak of Suturing,,Back,,,,Patchwerk,Naxxramas,,1,Shaman,Restoration,Alt,https://wowhead.com/item=22960,Drop,0,B
29375,Althop's Cloak,,Back,,,,Badge of Justice,G'eras,,1,Shaman,Restoration,Alt,https://wowhead.com/item=29375,Dungeon Token,25,B
27946,Avian Cloak of Feathers,,Back,,,,Talon King Ikiss,Sethekk Halls,Normal,1,Shaman,Restoration,Alt,https://wowhead.com/item=27946,Drop,0,B
29522,Windhawk Hauberk,,Chest,,,,Leatherworking (375),35585,,1,Shaman,Restoration,BIS,https://wowhead.com/item=29522,Profession,0,B
29029,Cyclone Hauberk,,Chest,,,,Magtheridon,Magtheridon's Lair,,1,Shaman,Restoration,BIS,https://wowhead.com/item=29029,Tier Token,29754,B
21875,Primal Mooncloth Robe,,Chest,,,,Tailoring (375),26762,,1,Shaman,Restoration,BIS,https://wowhead.com/item=21875,Profession,0,B
31396,Gladiator's Ringmail Armor,,Chest,,,,Honor Points,PvP Vendor,,1,Shaman,Restoration,Alt,https://wowhead.com/item=31396,PvP,?,B
28230,Hallowed Garments,,Chest,,,,Murmur,Shadow Labyrinth,Normal,1,Shaman,Restoration,Alt,https://wowhead.com/item=28230,Drop,0,B
28735,Earthblood Chestguard,,Chest,,,,Netherspite,Karazhan,,1,Shaman,Restoration,Alt,https://wowhead.com/item=28735,Drop,0,B
28600,Stonebough Jerkin,,Chest,,,,Nightbane,Karazhan,,1,Shaman,Restoration,Alt,https://wowhead.com/item=28600,Drop,0,B
28202,Moonglade Robe,,Chest,,,,Pathaleon the Calculator,The Mechanar,Normal,1,Shaman,Restoration,Alt,https://wowhead.com/item=28202,Drop,0,B
27456,Raiments of Nature's Breath,,Chest,,,,Vazruden,Hellfire Ramparts (H),Heroic,1,Shaman,Restoration,Alt,https://wowhead.com/item=27456,Drop,0,B
